,Unnamed: 0,class,problem,code,answer
2738,2738,1,분필이 435개 있습니다. 분필을 9개 반에게 69개씩 나누어 주었다면 남은 분필은 몇 개인지 구해 보시오.,"a = 435
b = 9
c = 69
y = a - b * c
print(y)",100
2739,2739,7,"A는 1 * 25, B는 2 * 28, C는 2 * 21일 때, 계산 결과가 가장 큰 것은 무엇일까요?","a = 1 * 25
b = 2 * 28
c = 2 * 21
dicts = {'A': a, 'B': b, 'C': c}
y = max(dicts, key=dicts.get)
print(y)",C
2740,2740,7,"현수는 줄넘기를 6일간 하루에 15번씩, 민주는 줄넘기를 3일동안 하루에 64번 씩 했다면, 줄넘기를 더 많이 한 사람은 누구일까요?","a = 6 * 15
b = 3 * 64
dicts = {'현수':a, '민주':b}
y = max(dicts, key=dicts.get)
print(y)",현수
2741,2741,4,"동물원에 호랑이 5마리, 사자 7마리, 돼지 24마리가 살고 있습니다. 가장 많은 동물의 수와 가장 적은 동물의 수의 차이를 구하세요.","a = [5, 7, 24]
y = max(a) - min(a)
print(y)",16
2742,2742,7,꽃밭에서 성준이네 집까지는 6 m 74 cm이고 현준이네 집까지는 626 cm입니다. 꽃밭에서 누구네 집이 더 가까운가요?,"a = (6 * 100) + 74
b = 626
dicts = {'성준': a, '현준': b}
y = min(dicts, key=dicts.get)
print(y)",현준
2743,2743,7,"반포대교와 마포대교의 길이는 각각 5687 m, 2 km 941 m입니다. 반포대교와 마포대교 중 어떤것이 더 긴지 구하세요.","a = 5687
b = 2941
dicts = {""반포대교"": a, ""마포대교"": b}
y = max(dicts, key=dicts.get)
print(y)",반포대교
2744,2744,1,85420000은 15844이 □개인 수입니다. □ 안에 들어갈 수는 몇일까요?,"a = 85420000
b = 15844
y = a // b
print(y)",8542
2745,2745,1,굿즈 공장에서 굿즈를 한 상자에 261개씩 담아서 포장하였습니다. 69상자에는 굿즈가 모두 몇 개 들어 있을까?,"a = 261
b = 69
y = a * b
print(y)",7020
2746,2746,1,윤진이네 학교 6학년은 한 반에 40명씩 7개 반이 있습니다. 6학년 학생 한 명에게 마스크 5장씩을 주었습니다. 6학년 학생 전체에게 준 마스크는 모두 몇 장입니까?,"a = 40
b = 7
c = 5
y = a * b * c
print(y)",1400
2747,2747,1,진영이는 쿠키 9조각과 빵 1조각을 넣어 친구들에게 줄 간식 봉지를 만들었습니다. 이 봉지 34개에 들어있는 쿠키와 빵의 합을 구하세요.,"a = 9
b = 1
c = 34
y = (a + b) * c
print(y)",75
2748,2748,8,반지름의 길이가 36cm인 원이 있습니다. 이 원의 넓이는 몇 cm²인가요?,"import math

a = 36
b = math.pi
y = (a ** 2) * b
print(y)",907.9202768874502
2749,2749,1,공장에서 사탕을 443개 만들었습니다. 한 봉지에 5개씩 담아서 판다면 사탕은 최대 몇 봉지까지 팔 수 있나요?,"a = 443
b = 5
y = a // b
print(y)",89
2750,2750,5,다음 식을 만족하는 A * 1 = 25이고 28 * B = 108 A와 B의 차를 구하시오.,"a = 1
b = 25
c = 28
d = 108
y = abs((b / a) - (d / c))
print(y)",9
2751,2751,8,한 변의 길이가 14센티미터인 정육면체가 있습니다.이 정육면체의 모든 모서리의 길이의 합은 몇 센티미터인지 구하세요.,"a = 14
b = 12
y = a * b
print(y)",156
2752,2752,8,"둘레가 80센티미터 인 정사각형과 가로가 22센티미터 이고, 둘레가 26센티미터 인 직사각형의 넓이의 차는 몇 센티미터²인지 구해보시오.","a = 80
b = 4
c = 22
d = 26
y = (a / b) * (a / b) - ((d - c * 2) / 2 * c)
print(y)",200
2753,2753,1,어항의 들이는 물통의 들이의 2배입니다. 물통에 물을 가득 채우려면 바가지에 물을 가득 채워 4번 부어야 합니다. 어항에 물을 가득 채우려면 바가지로 총 몇 번 부어야 할까요?,"a = 2
b = 4
y = a * b
print(y)",16
2754,2754,4,"1, 6, 8 중 가장 큰 수에서 나머지 두 수를 뺀 값을 구하시오.","a = [1, 6, 8]
b = max(a)
c = 0
for i in a:
    if i != b:
        c = c + i
y = b - c
print(y)",5
2755,2755,4,"7장의 숫자 카드 0, 2, 3, 4, 2 중에서, 2장을 뽑아 한 번씩만 사용하여 두 자리 수를 만들 때, 5로도 똑같이 나누어지고 9로도 똑같이 나누어지는 수를 구하시오.","from itertools import permutations
a = ['0', '2', '7', '4', '2']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 3
e = 9
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",30
2756,2756,8,길이가 171cm 인 철사로 만들 수 있는 가장 큰 정사각형의 한 변의 길이를 몇 cm입니까?,"a = 171
b = 4
y = a / b
print(y)",25
2757,2757,4,"두 수 A, B가 있습니다. A는 2×2×7×4입니다. B는 2×3×3×4입니다. A와 B의 최대공약수와 최소공배수를 구하고 두 더한 값을 구해보세요.","import math

a = 2 * 2* 7 * 4
b = 2 * 3 * 3 * 4
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",1266
2758,2758,5,69은 A보다 27이 큰 수입니다. 48은 40보다 B 큰 수입니다. A와 B의 합을 구하시오.,"a = 69
b = 27
c = 48
d = 40
y = (a - b) + (c - d)
print(y)",40
2759,2759,1,"어느 식물원의 입장료가 어린이는 900 원이고, 어른은 어린이의 2 배보다 232 원이 싸다고 합니다. 어린이 30 명과 어른 8 명의 입장료는 모두 얼마일까요?","a = 900
b = 2
c = 232
d = 30
e = 8
y = a * d + (a * b - c) * e
print(y)",30900
2760,2760,4,"8, 6, 2, 7의 총 4개의 수 카드가 있다. 가장 큰 수에서 가장 작은 수를 빼면 몇 이 되나요?","a = [8, 6, 2, 7]
y = max(a) - min(a)
print(y)",6
2761,2761,6,어떤 수에 39을 곱해야 할 것을 실수로 뺐더니 66이 되었습니다. 바르게 계산해보시오.,"a = 39
b = 66
y = (a + b) * a
print(y)",816
2762,2762,8,한 변의 길이가 14미터인 정사각형이 잇습니다. 이 정사각형의 둘레는 몇미터인지 구하시오,"a = 14
b = 4
y = a * b
print(y)",64
2763,2763,6,어떤 수를 17으로 나누어야 할 것을 실수로 곱했더니 254이 되었습니다. 어떤 수를 구하시오.,"a = 254
b = 13
y = a / b
print(y)",10
2764,2764,1,"태연이는 집에서 출발하여 1 분에 98 미터 씩 가는 빠르기로 13 분 동안 걷다가 서둘러서, 1 분에 175 미터 씩 가는 빠르기로 8분 동안 걸어서 학교에 도착하였습니다. 태연이 집에서 학교까지는 몇 미터인가요?","a = 98
b = 13
c = 175
d = 8
y = a * b + c * d
print(y)",1000
2765,2765,1,"사과가 한 상자에 10개씩 들어 있을 때, 18상자에 들어 있는 사과는 모두 몇 개인지 구해 보세요.","a = 10
b = 18
y = a * b
print(y)",204
2766,2766,8,한변의 길이가 4cm인 정사각형과 둘레가 같은 가로가 1cm인 직사각형의 세로를 구하시오.,"a = 4
b = 1
c = a * 4
d = 2
e = c / d
y = e - b
print(y)",2
2767,2767,1,서준이와 친구들은 과수원에서 사과를 289개 땄습니다. 그중에서 서준이가 28개를 가졌다면 서준이가 가진 사과는 전체 사과의 얼마인지 소수로 나타내시오.,"a = 289
b = 28
y = b / a
print(y)",0.20
2768,2768,8,"한 변의 길이가 7.50m인 정사각형 모양의 땅을 가로는 1.8배로 세로는 1.5배로 늘렸다면, 늘린 땅의 넓이는 몇 m²인가요?","a = 7.50
b = 1.8
c = 1.5
y = a * b * a * c
print(y)",61.59
2769,2769,8,모서리가 45개인 각기둥의 꼭지점 개수를 구하세요.,"a = 45
b = 3
c = a // b
y = c * 2
print(y)",10
2770,2770,5,두 자리 수끼리의 뺄셈식 A9-3B=57에서 A와 B의 합을 구하시오.,"a = 9
b = 3
c = 5
d = 7
e = (c * 10 + b * 10) // 10
f = a - d
y = e + f
print(y)",10
2771,2771,1,"30, 3.34가 있을 때 두 수의 곱을 소수점 아래 둘 째 자리까지 표기하시오.","a = 30
b = 3.34
y = a * b
print(""{:.2f}"".format(y))",121.68
2772,2772,8,한 변의 길이가 88.88cm인 정팔각형과 둘레가 같은 정사각형의 한 변의 길이는 몇 cm인가요?,"a = 88.88
b = 8
c = 4
y = a * b / c
print(y)",177.76
2773,2773,8,"가로가 300센티미터, 세로가 800센티미터인 직사각형 모양의 게시판의 넓이는 몇 제곱미터인가요?","a = 3
b = 8
y = a * b
print(y)",24
2774,2774,8,한 변이 3cm인 정사각형이 있습니다. 이 정사각형의 네 변의 길이의 합은 몇cm 입니까?,"a = 3
b = 4
y = a * b
print(y)",32
2775,2775,1,민진이는 철물점에서 나사를 837개 샀습니다. 나사를 한통에 56개씩 보관하였더니 33개가 남았습니다. 나사를 보관한 통은 몇 개입니까?,"a = 837
b = 56
c = 33
y = (a - c) // b
print(y)",4
2776,2776,8,"가로의 길이가 21센티미터, 세로의 길이가 5센티미터인 직사각형이 있습니다. 이 직사각형의 둘레는 몇 센티미터인지 구하세요.","a = 21
b = 5
y = (a + b) * 2
print(y)",36
2777,2777,1,냉장고에 우유가 2L 있었습니다. 은채는 오늘 우유 전체의 1/3를 마셨습니다. 은채가 마신 우유의 양은 몇 L 일지 계산해보시오.,"a = 2
b = 1/3
y = a * b
print(y)",1
2778,2778,1,상자 9개를 포장하기 위해 끈 39m를 9개로 똑같이 나누어 모두 사용했습니다. 상자 한 개를 포장하는 데 사용한 끈의 길이는 몇 m인지 소수점 아래 둘째 자리까지 구해 보세요.,"a = 9
b = 39
y = b / a
print(""{:.2f}"".format(y))",3.78
2779,2779,4,"승호네 그룹의 멀리뛰기 기록은 승호 164 cm, 명수 108 cm,예슬 217 cm입니다. 가장 멀리 뛴 학생과 가장 가깝게 뛴 학생의 거리의 차는 몇 cm입니까?","a = [164, 108, 217]
y = max(a) - min(a)
print(y)",24
2780,2780,8,"가로가 9센티미터, 세로가 6센티미터인 직육면체가 있습니다. 이 직육면체의 부피가 57세제곱센티미터라면, 직육면체의 높이는 몇 센티미터인가요?","a = 9
b = 6
c = 57
y = c / a / b
print(y)",5
2781,2781,6,"92에 어떤 수를 곱해야 하는데 잘못하여 53을 어떤 수로 나누었더니 몫이 12이고 나머지가 3이였다면, 바르게 계산하면 얼마입니까?","a = 92
b = 12
c = 3
d = (a - c) // b
y = a * d
print(y)",265
2782,2782,8,반지름의 길이가 8센티미터인 원이 있습니다. 원의 넓이는 몇 센티미터²인가요?,"import math

a = 8
b = math.pi
y = (a ** 2) * b
print(y)",254.46900494077323
2783,2783,1,지영이는 사탕 48개의 9/5을 먹었습니다. 남은 사탕은 몇 개일까요?,"a = 48
b = 9 / 5
y = a - a * b
print(y)",2
2784,2784,5,6300 - □ - 6789 규칙적인 수의 배열에서 □에 알맞은 수를 구해 보시오.,"a = 6300
b = 6789
c = a - b
y = b + c / 2
print(y)",6350
2785,2785,4,"민숙, 상준, 해진이는 각각 942, 102, 956의 수 카드를 뽑았습니다. 세 사람이 뽑은 수 카드에 적힌 수 중에서 가장 큰 수와 가장 작은 수의 차를 구하세요.","a = [942, 956, 102]
y = max(a) - min(a)
print(y)",888
2786,2786,1,고리에 걸릴 때마다 2점씩 얻고 걸리지 않으 면 1점씩 잃는다고 합니다. 윤지는 고리를 거는데 3번 성공하고 1 번 실패하였습니다. 윤지는 몇 점의 점수를 얻었을까요?,"a = 2
b = 1
c = 3
d = 1
y = (a * c) - (b * d)
print(y)",7
2787,2787,8,가로가 5cm인 직사각형이 있습니다. 이 직사각형의 세로는 가로의 2배 입니다. 직사각형의 세로의 길이를 구하시오.,"a = 5
b = 2
y = a * b
print(y)",18
2788,2788,5,"다음 식 A * 1 = 9, 1 * B = 49 을 만족하는 A와 B의 차는 얼마인가요?","a = 1
b = 9
c = 1
d = 49
y = abs((b / a) - (d / c))
print(y)",20
2789,2789,6,82에 어떤 수를 곱하고 9로 나누어야 하는데 잘못하여 60을 어떤 수로 나누고 5를 곱하였더니 42가 되었습니다. 계산을 바르게 하였다면 나머지는 얼마인가?,"a = 82
b = 9
c = 42
y = a * (a / (c / b)) % b
print(y)",0.0
2790,2790,4,"숫자 545, 373, 448, 197 중에서, 가장 작은 수는 무엇인가요?","a = [545, 373, 448, 197]
y = min(a)
print(y)",202
2791,2791,1,"냉장고에 우유가 6리터 있었습니다. 세은이는 우유 전체의 1/7을 마셨다면, 세은이가 마신 우유의 양은 몇리터인가요?","a = 6
b = 1/7
y = a * b
print(y)",1
2792,2792,3,"숫자 카드 3, 3, 9, 3, 3를 한 번씩 사용하여 만들 수 있는 가장 작은 수는 무엇인가요?","a = [3, 3, 9, 3, 3]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",23579
2793,2793,8,길이가 90cm인 철사를 남김없이 겹치지 않게 사용하여 정삼각형 한 개를 만들었습니다. 만든 정삼각형의 한 변은 몇cm 입니까?,"a = 90
b = 3
y = a / b
print(y)",30
2794,2794,7,"가게에 음료수가 23 개씩 5 줄로, 과자가 12 개씩 9줄로 놓여 있습니다. 가게에 놓여 있는 음료수와 과자 중 무엇이 더 많나요?","a = 23
b = 5
c = 12
d = 9
dicts = {'음료수': a * b, '과자': c * d}
y = max(dicts, key=dicts.get)
print(y)",음료수
2795,2795,6,어떤 수에 14을 빼야 하는데 실수로 더했더니 87이 되었습니다. 바르게 계산한 결과를 구하세요.,"a = 14
b = 87
y = (b - a) - a
print(y)",41
2796,2796,8,"넓이가 41센티미터² 인 정육각형을 15등분하였다면, 한 등분의 넓이는 몇 센티미터² 입니까?","a = 41
b = 15
y = a / b
print(y)",2
2797,2797,8,한 변의 길이가 13센티미터인 마름모가 있습니다. 이 마름모의 둘레는 몇 센티미터일까요?,"a = 13
b = 4
y = a * b
print(y)",52
2798,2798,8,넓이가 69센티미터제곱인 정사각형이 있습니다. 이 정사각형의 한 모서리의 길이는 몇 센티미터 입니까?,"a = 69
y = a ** 0.5
print(y)",7
2799,2799,1,가위를 9개를  27명에게 나누어 주려면 모두 몇 개가 필요한지 구해 보시오.,"a = 9
b = 27
y = a * b
print(y)",105
2800,2800,7,"곤지는 윗몸 일으키기를 86번씩 1일 동안 했고, 상수는 50번씩 3일 동안 했다면, 윗몸 일으키기를 누가 더 많이 했을까요?","a = 86
b = 1
c = 50
d = 3
dicts = {""곤지"": a * b, ""상수"": c * d}
y = max(dicts, key=dicts.get)
print(y)",상수
2801,2801,8,"가로가 21cm , 세로가 9cm 인 직사각형과 둘레가 같은 정사각형의 한 변의 길이는 몇 cm 입니까?","a = 21
b = 9
c = 4
y = ((a + b) * 2) / c
print(y)",8
2802,2802,1,"진오의 한 걸음은 약 38센티미터입니다. 진오네 집에서 도서관까지의 거리는 약 1107미터라면, 진오가 집에서 도서관까지 가려면 약 몇 걸음을 걸어야 합니까?","a = 38
b = 1107
c = b * 100
y = round(c / a)
print(y)",4000
2803,2803,8,"넓이가 60.61센티미터인 원의 반지름의 길이를 두배로 만든다면, 커진 원의 넓이는 얼마입니까?","import math

a = 60.61
b = 2
c = math.pi
y = a * (b ** 2)
print(y)",223.08
2804,2804,4,"숫자 7, 1, 40, 162가 있습니다. 가장 큰 수를 가장 작은 수로 나누고 몫만 구해보시오.","a = [7, 1, 40, 162]
y = max(a) // min(a)
print(y)",82
2805,2805,1,"농장주인이 염소 두 마리를 풀밭에 데리고 가서 풀을 뜯어 먹게 두었습니다. 염소 한 마리는 하루에 풀밭 전체의 4/18을 먹었고, 또 다른 양 한 마리는 하루에 풀밭 전체의 18/69을 먹었습니다. 이 두 염소가 매일 같은 양을 먹는다면 풀밭에 있는 풀을 모두 먹는 데에는 며칠이 걸리게 될까요? (단, 먹고 다시 자라는 풀은 생각하지 않습니다.)","from math import ceil

a = 4/18
b = 18/69
y = ceil(1 / (a + b))
print(y)",2
2806,2806,8,둘레가 59센티미터인 정육각형과 둘레가 95센티미터인 정오각형의 한 변의 길이의 차를 적으세요.,"a = 59
b = 6
c = 95
d = 5
y = abs(a / b - c / d)
print(y)",1
2807,2807,1,"지효는 알약을 3알씩 14번 먹었다면, 지효가 먹은 알약의 개수는 몇 개입니까?","a = 3
b = 14
y = a * b
print(y)",30
2808,2808,4,"수 767, 163, 366, 660가 있습니다. 이 중에서 차가 가장 크게 되는 두 수를 찾아 그 차를 구해 보세요.","a = [767, 163, 366, 660]
b = max(a)
c = min(a)
y = b - c
print(y)",489
2809,2809,1,연필 1타는 12자루입니다. 호준이는 문구점에서 연필을 5타 샀습니다. 호준이가 산 연필은 모두 몇 자루인지 계산해보시오.,"a = 12
b = 5
y = a * b
print(y)",48
2810,2810,1,소민이는 530 원짜리 볼펜 3 자루와 788 원짜리 지우개 6 개를 사고 4709 원을 냈습니다. 소민이가 받을 거스름돈은 얼마인지 답을 작성하시오.,"a = 530
b = 3
c = 788
d = 6
e = 4709
y = e - (a * b + c * d)
print(y)",2420
2811,2811,1,시훈이는 구슬을 27개 가지고 있었습니다. 구슬을 친구 3명에게 2개씩 나누어 준 다음 구슬 5개를 더 샀습니다. 시훈이가 가지고 있는 구슬은 모두 몇 개입니까?,"a = 27
b = 3
c = 2
d = 5
y = a - (b * c) + d
print(y)",29
2812,2812,1,"정은이는 구슬을 360개 가지고 있고, 현미는 정은이보다 243개 더 많이 가지고 있습니다. 현미가 몇 개의 구슬을 가지고 있나요?","a = 360
b = 243
y = a + b
print(y)",686
2813,2813,1,어느 가전 마트에서는 178만 원인 노트북을 어제까지는 52%를 할인하여 판매하였습니다. 그런데 잘 팔리지 않아 재고량을 줄이기 위해 오늘 다시 해당 가격에서 18%를 더 할인하여 판매하였습니다. 오늘 노트북의 판매 가격은 얼마가 될까요?,"a = 1780000
b = 52
c = 18
d = a - (a * b / 100)
y = d - (d * c / 100)
print(y)",684250
2814,2814,8,"가로가 8cm, 세로가 44cm인 직사각형이 있습니다. 이 직사각형의 넓이는 몇 cm²일까요?","a = 8
b = 44
y = a * b
print(y)",78
2815,2815,1,"12분 동안 9.29k미터를 가는 자동차와 16분 동안 12.17k미터를 가는 오토바이가 있습니다. 자동차와 오토바이가 같은 곳에서 반대 방향으로 동시에 출발한다면 1시간 후에 자동차와 오토바이 사이의 거리는 몇 k미터일까요? (단, 자동차와 오토바이는 각각 일정한 빠르기로 갑니다.)","a = 9.29 / 12
b = 12.16 / 17
c = 1 * 60
y = (a + b) * c
print(y)",84.54
