,Unnamed: 0,class,problem,code,answer
2512,2512,8,길이가 42cm인 색 테이프 17장을 7cm씩 겹쳐서 길게 이어 붙이려고 합니다. 이어 붙인 색 테이프의 전체 길이는 몇cm 인지 구해 보시오.,"a = 42
b = 17
c = 7
y = a * b - c * (b - 1)
print(y)",225
2513,2513,6,어떤 수에 46를 곱해야 할 것을 43을 곱하였더니 659이 되었습니다. 바르게 계산해보시오.,"a = 46
b = 43
c = 659
y = (c / b) * a
print(y)",57
2514,2514,1,집에서 도서관까지는 3.2km입니다. 영준이가 1분에 0.4km를 가는 빠르기로 집에서 도서관까지 간다면 몇 분만에 도서관에 도착할 수 있는지 구하세요.,"a = 3.2
b = 0.4
y = a / b
print(y)",8
2515,2515,8,"밑변이 9센티미터, 높이가 9센티미터인 평행사변형이 있습니다. 이 평행사변형의 넓이를 구하세요.","a = 9
b = 9
y = a * b
print(y)",36
2516,2516,4,"A는 5287 × □ = 48.5, B는 96 × □ = 6.9, C는 815 × □ = 0.815입니다. □안에 들어갈 수 중 가장 큰 것을 찾고 얼마인지 구해보시오.","a = 528 / 7367
b = 9.6 / 50
c = 0.815 / 815
y = max(a, b, c)
print(y)",0.10
2517,2517,8,크기가 같은 마름모 2개의 둘레의 합이 523센티미터라고 합니다. 그렇다면 마름모의 한 변의 길이는 몇 센티미터 인지 구하시오.,"a = 4
b = 2
c = 523
y = c / a / b
print(y)",32
2518,2518,4,"숫자 86, 87, 20, 70 중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [86, 87, 20, 70]
y = max(a) * min(a)
print(y)",2378
2519,2519,5,3675 - 4075 - A수 배열의 규칙에 맞게 A에 들어갈 수는 몇인지 구하시오.,"a = 4000
b = 3000
c = a - b
y = a + c
print(y)",5000
2520,2520,1,볼펜 27개를 한 상자에 3개씩 담으려면 상자는 몇 상자 필요한지 구해보세요.,"from math import ceil

a = 27
b = 3
y = ceil(a / b)
print(y)",19
2521,2521,8,한 변의 길이가 7.16센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 센티미터인가요?,"a = 7.16
b = 4
y = a * b
print(y)",9
2522,2522,8,한 변이 99센티미터인 정사각형의 네 변의 길이의 합은 몇 센티미터인가요?,"a = 99
y = a * 4
print(y)",92
2523,2523,8,"한 변의 길이가 14cm인 정사각형의 네 변의 길이의 합과 가로의 길이가 33cm인 직사각형의 네 변의 길이의 합은 같다면, 직사각형의 세로의 길이는 몇 cm 입니까?","a = 14
b = 4
c = 33
d = a * b
y = (d - c * 2) / 2
print(y)",8
2524,2524,8,"가로가 63cm, 세로가 44cm인 직사각형에서 가로와 세로의 차는 몇 cm인지 구하시오.","a = 63
b = 44
y = abs(a - b)
print(y)",1
2525,2525,1,비누 1 개를 만드는 데 폐식용유 1/14L가 필요합니다. 폐식용유 7/7L로는 비누를 몇 개 만들 수 있을까요?,"a = 1
b = 1/14
c = 7/7
y = int(a * c / b)
print(y)",15
2526,2526,1,수진이네 학교 7학년 학생 989명이 83인승 버스를 타고 현장학습을 가려고 합니다. 버스가 적어도 몇 대 있어야 합니까?,"from math import ceil

a = 989
b = 83
y = ceil(a / b)
print(y)",13
2527,2527,8,넓이가 166cm²인 정사각형의 둘레는 몇 cm 인가요?,"a = 166
b = a ** 0.5
y = b * 4
print(y)",52
2528,2528,1,예지가 자전거를 타고 2440m를 가는 데 5분이 걸렸습니다. 1분동안 간 거리를 구하세요.,"a = 2440
b = 5
y = a / b
print(y)",488
2529,2529,8,"원 모양의 연못 둘레에 2m 간격으로 의자를 놓았을때, 연못의 지름이 11m일 때 의자는 모두 몇 개 필요한가요?","a = 2
b = 11
y = int(b / a)
print(y)",9
2530,2530,1,달걀이 한 판에 61개씩 92판이 있습니다. 달걀은 모두 몇 개 있을까요?,"a = 61
b = 92
y = a * b
print(y)",2550
2531,2531,1,"청포도 128개 중에서 현정이는 전체의 1/3을, 희정이는 전체의 1/2를 먹었습니다. 현정이와 희정이가 먹은청포도 수의 차를 구하시오.","a = 128
b = 1 / 3
c = 1 / 2
y = abs((a * b) - (a * c))
print(y)",20
2532,2532,8,길이가 334센티미터인 철사를 남기거나 겹치는 부분 없이 모두 사용하여 만든 원의 넓이는 몇 센티미터² 입니까? (원주율 : 4.22),"a = 334
b = 4.22
c = 2
d = a / (b * c)
y = b * d * d
print(y)",1451.04
2533,2533,4,"의정이네 반 학급 문고에는 소설책, 생물책, 수학책이 있습니다. 소설책은 전체의 5/8, 생물책은 전체의 1/6이고 나머지는 수학책입니다. 수학책은 학급 문고 전체의 얼마인지 기약분수로 구한 후, 소수로 나타내시오.","a = 5/8
b = 1/6
y = 1 - (a + b)
print(y)",0.23
2534,2534,3,"숫자 1, 2, 6, 9, 1 가 있습니다. 이중에서, 5개의 숫자를 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","from itertools import permutations

a = ['1', '2', '6', '9', '1']
b = 5
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",1086
2535,2535,1,"예서가 자전거를 타고 5000미터를 가는 데 20분이 걸렸다면, 1분동안 간 거리는 얼마일까요?","a = 5000
b = 20
y = a / b
print(y)",250
2536,2536,1,"둘레가 83미터인 원 모양의 텃밭에 2미터 간격으로 나무를 심으려고 합니다. 나무를 몇 그루 심을 수 있을까요? (단, 나무의 두께는 생각하지 않습니다.)","a = 83
b = 2
y = a // b
print(y)",25
2537,2537,8,"한변의 길이가 50cm인 정사각형 안에 가장 큰 원을 그렸을때, 그 원의 지름은 몇cm 입니까?","a = 50
y = a
print(y)",44
2538,2538,7,"상현이는 물을 2리터의 0.8 배만큼 마셨고 승기는 0.3 리터 를 마셨다면, 물을 누가 더 많이 마셨나요?","a = 2
b = 0.8
c = 0.3
dicts = {'상현': a * b, '승기': c}
y = max(dicts, key=dicts.get)
print(y)",상현
2539,2539,8,"한 변의 길이가 10cm인 평행사변형과 한 변의 길이가 42cm인 정팔각형의 둘레가 같다고 할때, 이 평행사변형의 다른 한 변의 길이를 구하세요.","a = 10
b = 42
c = 8
y = (b * c - a * 2) / 2
print(y)",84
2540,2540,1,서진이네 반 학생들을 한조에 3명씩 조를 나누려고 합니다. 학생이 10명이라면 몇 개의 조로 나눌 수 있습니까?,"a = 3
b = 10
y = b // a
print(y)",9
2541,2541,1,1시간에 2분씩 빨라지는 시계가 있습니다. 이 시계의 시각을 오늘 오후 6시에 정확하게 맞추었습니다. 이 시계는 오늘 오후 10시에 몇 분 빨라질까요?,"a = 2
b = 6
c = 10
y = (c - b) * a
print(y)",14
2542,2542,8,가로가 9센티미터이고 세로는 가로보다 48센티미터 더 긴 직사각형의 둘레는 몇 센티미터일까요?,"a = 9
b = 48
y = (a + a + b) * 2
print(y)",58
2543,2543,3,"숫자 카드 2, 1, 6, 6, 5, 6 중에서, 카드를 각각 한 번씩 사용하여 만들 수 있는 수 중 가장 작은 수를 구하시오.","a = [2, 1, 6, 6, 5, 6]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",125789
2544,2544,8,넓이가 37cm²이고 높이가 15cm인 삼각형이 있습니다. 이 삼각형의 밑변의 길이는 몇 cm인지 구해 보세요.,"a = 37
b = 15
y = a * 2 / b
print(y)",12
2545,2545,8,"어떤 평행사변형의 네 변의 길이의 합은 42센티미터이고, 한 변의 길이는 3센티미터일때, 다른 변의 길이는 몇 센티미터입니까?","a = 42
b = 3
y = (a - 2 * b)/2
print(y)",6
2546,2546,7,"문구점에 빨간색 구슬이 9개씩 16봉지에 들어있고, 파란색 구슬이 8개씩 35봉지에 들어있습니다. 어떤 구슬이 더 많습니까?","a = 9
b = 16
c = 8
d = 35
dicts = {'빨간색 구슬': a*b, '파란색 구슬': c*d}
y = max(dicts, key=dicts.get)
print(y)",파란색 구슬
2547,2547,1,떨어지는 높이의 0.9만큼 튀어 오르는 공이 있습니다. 이 공을 떨어뜨렸을 때 튀어 오른 높이가 9.2미터였다면 공을 떨어뜨린 높이는 몇 미터인가요?,"a = 0.9
b = 9.2
y = b / a
print(y)",18.80
2548,2548,3,"숫자 카드 1, 7, 2, 7 중에서, 카드를 한 번씩만 사용하여 만들 수 있는 가장 큰 네 자리 수는 얼마입니까?","from itertools import permutations

a = ['1', '7', '2', '7']
b = 4
y = int(max(map(''.join, permutations(a, b))))
print(y)",9861
2549,2549,2,"총 55명의 학생이 한 줄로 서있을때, 승철이의 앞에 5명의 학생이 있다면 승철이는 뒤에서 몇 번째에 서 있습니까?","a = 55
b = 5
y = a - b + 1
print(y)",22
2550,2550,1,"오토바이의 타이어 수는 2개, 자동차의 타이어 수는 1개입니다. 아파트 주차장에 주차된 자동차와 오토바이의 타이어를 모두 세어 보았더니 161개였습니다. 자동차가 40대 있다면 주차된 오토바이는 모두 몇 대 일까요?","a = 2
b = 1
c = 161
d = 40
y = (c - d * b) // a
print(y)",17
2551,2551,4,"숫자 0.5*0.6 , 0.19*0.6 , 0.28*0.7 를 계산하여, 가장 계산 결과가 큰 수를 나타내보시오.","a = [0.5*0.6, 0.19*0.6, 0.28*0.7]
y = max(a)
print(y)",0.32
2552,2552,6,어떤 수에 15을 더해야 하는데 잘못하여 뺐더니 92가 되었습니다. 바르게 계산해보시오.,"a = 15
b = 92
y = b + a + a
print(y)",139
2553,2553,3,"숫자 카드 5, 3, 9 중에서 서로 다른 숫자 3개를 뽑아 만들 수 있는 가장 큰 두 자리 수를 구하시오.","from itertools import permutations

a = ['5', '3', '9']
y = int(max(map(''.join, permutations(a, 3))))
print(y)",97
2554,2554,1,1.7L의 휘발유로 19.8km를 갈 수 있는 자동차가 있습니다. 휘발유 8.3L로 갈 수 있는 거리는 몇 km인지 구하시오.,"a = 1.7
b = 19.8
c = 8.3
y = c / a * b
print(y)",30.552631578947366
2555,2555,5,현진이가 가진 돈으로 사탕 34개를 사면 401원이 모자라고 같은 사탕을 19개 사면 850원이 남습니다. 사탕 한 개의 값은 얼마일까요?,"a = 34
b = 401
c = 19
d = 850
y = (b + d) / (a - c)
print(y)",1000
2556,2556,4,"0부터 8까지의 숫자 카드를 한 번씩만 사용하여 9 자리의 수를 만들었을 때, 가장 작은 수의 3 은 가장 큰 수의 3과 몇 배 차이날까요?","a = [0, 1, 2, 3, 4, 5, 6, 7, 8]
b = 3

a.sort(reverse=True)
c = a.index(b)

a.sort()
if a[0] == 0:
    a[0], a[1] = a[1], a[0]

d = a.index(b)
y = 10 ** (c - d)
print(y)",100
2557,2557,6,"어떤 수의 1/4이 26이라면, 어떤 수의 1/68는 얼마입니까?","a = 1 / 4
b = 26
c = 1 / 68
d = b / a
y = d * c
print(y)",6
2558,2558,1,어떤 지렁이가 1/7시간에 1.7 m 씩 기어갑니다. 이 지렁이가 일정한 빠르기로 1 시간 동안 기어간다면 몇 m를 갈 수 있는지 구하시오.,"a = 1/7
b = 1.7
y = b / a
print(y)",7.60
2559,2559,3,"숫자 카드 1, 2, 3, 6, 2가 있습니다. 카드를 한 번씩만 사용하여 세 자리 수와 두 자리 수를 만들었습니다. 세 자리 수에서 두 자리 수를 나눌 때, 가장 작은 몫을 구하세요.","from itertools import permutations

a = ['1', '2', '3', '6', '2']
a.sort()
b = int("""".join(a[:3]))
c = int("""".join(a[-2:][::-1]))
y = b // c
print(y)",2
2560,2560,8,세 변의 길이의 합이 10센티미터인 이 정삼각형의 한 변의 길이는 몇 센티미터일까요?,"a = 10
b = 3
y = a / b
print(y)",8
2561,2561,8,한 변의 길이가 27cm인 정사각형이 있습니다. 이 정사각형의 둘레와 넓이의 합을 구하시오.,"a = 27
b = 4
y = a * b + a * a
print(y)",221
2562,2562,4,"숫자 9/10, 1/5, 2/27, 1/3가 있습니다. 이중에서, 8/66과 크기가 같은 분수의 개수를 구하시오.","a = [9/10, 1/5, 2/27, 1/3]
b = 8
c = 66
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3
2563,2563,1,모형을 혜정이는 3개 쌓고 아영이는 혜정이의 5배만큼 쌓았습니다. 아영이가 쌓은 모형은 몇 개인지 구해보시오.,"a = 3
b = 5
y = a * b
print(y)",12
2564,2564,1,"식용유 85리터를 한 병에 10리터씩 담으려고 한다면, 몇개의 병에 넣어야 식용유를 남김없이 넣을 수 있습니까?","import math

a = 85
b = 10
y = math.ceil(a / b)
print(y)",7
2565,2565,5,"어떤 수에 7을 곱했더니 17가 되었다면, 어떤 수는 얼마일까요?","a = 17
b = 7
y = a / b
print(y)",5
2566,2566,1,"어머니의 키는 1 m 35 cm이고, 아버지의 키는 어머니보다 82cm 더 클때, 아버지의 키는 몇 cm 인지 구하세요.","a = (1 * 100) + 35
b = 82
y = a + b
print(y)",182
2567,2567,8,"가로가 5.8cm, 세로가 8.2cm인 직사각형과 세로가 9.8cm인 정사각형이 있다고 할때, 두 도형의 넓이의 합은 몇 cm²입니까?","a = 5.8
b = 8.2
c = 9.8
y = (a * b) + (c ** 2)
print(y)",102.28
2568,2568,1,7에 어떤 수를 더했더니 37이 되었습니다. 어떤 수를 구해 보세요.,"a = 7
b = 37
y = b - a
print(y)",10
2569,2569,5,"168을 어떤 수로 나누면 3이 남고, 70을 어떤 수로 나누면 1가 남습니다. 어떤 수를 구해 보세요","import math

a = 168
b = 3
c = 70
d = 1
y = math.gcd(a - b, c - d)
print(y)",4
2570,2570,7,"A는 한 변의 길이가 2센티미터인 정십각형, B는 가로가 8센티미터, 세로가 2센티미터인 직사각형, C는 한 변의 길이가 9센티미터인 정사각형입니다. 이 중에서 가장 둘레가 긴 도형은 무엇인가요?","a = 2
b = 10
c = 8
d = 2
e = 9
f = 4
dict = {'A': a * b, 'B': 2 * (c + d), 'C': e * f}
y = max(dict, key=dict.get)
print(y)",C
2571,2571,7,"과수원에서 사과와 배를 재배했습니다. 사과를 한 상자에 47개씩 담아 51상자에 담았고, 배를 한 상자에 49개씩 담아 42상자에 넣었습니다. 사과와 배 중 무엇이 더 많을까요?","a = 47
b = 51
c = 49
d = 42
dicts = {'사과': a * b, '배': c * d}
y = max(dicts, key=dicts.get) 
print(y)",배
2572,2572,3,"4장의 숫자 카드 0,1,2,8이 있습니다. 이중에서, 2장을 뽑아 한 번씩만 사용하여 가장 큰 두 자리 수를 만들었습니다. 이 수를 2로 나눈 몫은 얼마입니까?","from itertools import permutations

a = ['0', '1', '2', '8']
b = 2
c = 2
y = int(max(map(''.join, permutations(a, b)))) / c 
print(y)",41
2573,2573,1,사과 65 조각을 한 접시에 9조각씩 똑같이 나누어 담으려고 합니다. 사과를 남김없이 담으려면 접시는 몇 개가 필요할가요?,"a = 65
b = 9
y = a // b
print(y)",6
2574,2574,1,6367만 원을 오천원짜리 지폐로 모두 바꾸면 몇 장으로 바꿀 수 있는지 써 보시오.,"a = 6367 * 10000
b = 5000
y = a // b
print(y)",9000
2575,2575,8,한 변의 길이가 24cm인 정사각형의 각 변의 가운데를 이어 마름모를 그렸습니다. 만든 마름모의 넓이가 몇 cm² 인지 구하시오.,"a = 24
y = a * a / 2
print(y)",242
2576,2576,1,KTX 열차에 483명이 타고 있었는데 대전역에서 309명이 내렸고 139명이 탔습니다. 대전역을 출발할 때 KTX 열차에 타고 있는 사람은 몇 명인지 계산해보시오.,"a = 483
b = 309
c = 139
y = a - b + c
print(y)",690
2577,2577,6,어떤 수에 6를 곱해야 하는데 실수로 92을 더했더니 77이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 6
b = 92
c = 77
y = (c - b) * a
print(y)",64
2578,2578,6,"어떤 수에 17를 곱해야 할 것을 잘못하여 14을 곱하였더니 934이 되었다면, 바르게 계산한 값은 얼마입니까?","a = 17
b = 14
c = 934
y = (c / b) * a
print(y)",390
2579,2579,3,"3장의 숫자 카드 0, 5, 4, 4 를 한 번씩 모두 사용하여 두자리 수 두개의 곱셈식을 만들려고 한다면, 가장 작은 곱은 얼마입니까?","from itertools import permutations

a = ['0', '3', '5', '4']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    if i[0] != '0' and i[2] != '0' :
        d = int(i[:2])
        e = int(i[2:])
        c.append(d * e)
y = min(c)
print(y)",2280
2580,2580,6,어떤 수를 6로 나누어야 할 것을 실수로 8를 더했더니 76이 되었습니다. 바르게 계산하면 결과는 얼마인지 구하시오.,"a = 6
b = 8
c = 76
y = (c - b) / a 
print(y)",9
2581,2581,5,82에 어떤 한 자리 수를 곱했더니 73이 되었습니다. 어떤 한 자리 수는 얼마인가요?,"a = 82
b = 73
y = b // a
print(y)",3
2582,2582,8,한 변의 길이가 86/2센티미터인 정사각형의 둘레는 몇 센티미터인지 구하시오.,"a = 86/2
b = 4
y = a * b
print(y)",56
2583,2583,8,반지름이 53cm인 원 모양의 바퀴 자를 사용하여 학교 정문에서 공원까지의 거리를 알아보려고 합니다. 바퀴 자가 39바퀴 돌았다면 학교 정문에서 공원까지의 거리는 몇 cm인지 구해 보세요. (원주율: 9.23),"a = 53
b = 39
c = 9.23
y = 2 * a * c * b
print(y)",6280
2584,2584,8,"승훈이가 그린 가로 36센티미터, 세로 31센티미터인 직사각형 모양의 태극기의 둘레는 몇 센티미터일까요?","a = 36
b = 31
y = (a + b) * 2
print(y)",56
2585,2585,1,하영이의 몸무게는 61kg 992g이고 가방의 무게는 2760g입니다. 하영이가 가방을 메고 저울에 올라가면 몇 g가 될까요?,"a = 61992
b = 2760
y = a + b
print(y)",39400
2586,2586,5,"9로 어떤 수를 나누었더니 몫이 5 , 나머지도 3이 되었습니다. 어떤 수는 얼마인지 구해 보시오.","a = 9
b = 5
c = 3
y = a * b + c
print(y)",15
2587,2587,7,승빈이의 지우개의 길이는 1.6 cm이고 윤서의 지우개의 길이는 4.7 cm입니다. 누구의 지우개 가 더 길까요?,"a = 1.6
b = 4.7
dicts = {'승빈': a, '윤서': b}
y = max(dicts, key=dicts.get)
print(y)",윤서
2588,2588,3,"24부터 66까지 자연수를 쓸 때, 숫자 0은 모두 몇 번 써야 합니까?","a = 24
b = 66
c = '0'
y = 0
for i in range(a, b + 1):
    y += str(i).count(c)
print(y)",5
2589,2589,8,한 변의 길이가 5센티미터인 정삼각형이 있습니다. 이 정삼각형의 둘레는 몇 센티미터일까요?,"a = 5
b = 3
y = a * b
print(y)",9
2590,2590,6,어떤 수에 3를 곱해야 할 것을 잘못하여 78을 빼었더니 14가 되었습니다. 바르게 계산하면 얼마입니까?,"a = 3
b = 78
c = 14
y = (c + b) * a
print(y)",360
2591,2591,7,바나나가 A 가게에는 한 상자에 30개씩 7상자가 있고 B 가게에는 한 상자에 78개씩 3상자가 있습니다. 어느 가게가 사과가 더 많은지 구하시오.,"a = 30 * 7
b = 78 * 3
dicts = {'A': a, 'B': b}
y = max(dicts, key = dicts.get)
print(y)",A
