,class,problem,code,answer,Unnamed: 0,Unnamed: 0.1
590,8,넓이가 3537cm² 인 정사각형 모양의 골판지가 있습니다. 이 골판지의 가로를 42cm 잘라 내고 세로를 처음 길이의 반만큼 잘랐낸 골판지의 넓이는 몇 cm²인지 구하시오.,"a = 3537
b = 42
y = (a ** 0.5 - b) * (a ** 0.5 / 2)
print(y)",400,590.0,590.0
1208,5,"어떤 수의 1/6이 9라면, 어떤 수의 1/8은 얼마일까요? ","a = 1 / 6
b = 9
c = 1 / 8
d = b / a
y = d * c
print(y)",18,1208.0,1208.0
2455,1,가방에 칫솔 88개와 치실 8개가 있습니다. 칫솔의 수는 치실의 몇 배인가요?,"a = 88
b = 8
y = a / b
print(y)",4,2455.0,2455.0
890,8,가로가 11cm이고 세로는 가로보다 49cm 더 긴 직사각형의 둘레는 몇 cm인지 구하시오.,"a = 11
b = 49
y = (a + a + b) * 2
print(y)",78,890.0,890.0
1556,8,"가로의 길이가 16cm, 세로의 길이가 24cm인 직사각형이 있습니다. 이 직사각형의 넓이를 구하시오.","a = 16
b = 24
y = a * b
print(y)",527,1556.0,1556.0
1957,1,"달과 지구 사이의 거리는 4320km라고 한다면, 달과 지구 사이의 거리의 100배는 몇 km인지 구해보시오.","a = 4320
b = 100
y = a * b
print(y)",660000,1957.0,1957.0
1681,8,"반지름이 16센티미터인 원이 있습니다. 원 위의 네 점을 이어 마름모를 그릴 때, 그린 마름모의 넓이를 구하세요.","a = 16
y = 2 * a * 2 * a / 2
print(y)",288,1681.0,1681.0
1202,5,"두 수A,B가 있습니다. 두 수A,B의 합은 14이고 큰 수를 작은 수로 나누면 3입니다. 두 수A,B의 합을 구하시오.","a = 14
b = 3
y = abs((a / (b + 1))*b - a / (b + 1))
print(y)",15.0,1202.0,1202.0
2035,1,아령은 집에서 간단히 할 수 있는 유산소 운동 기구입니다. 무게가 같은 아령 6개의 무게가 56kg라면 아령 한 개의 무게는 몇 kg인지 구해보고 소수로 나타내시오.,"a = 6
b = 56
y = b / a
print(y)",3.50,2035.0,2035.0
1240,7,명진이는 지우개를 12개 가지고 있습니다. 수빈이는 지우개를 명진이보다 2개 더 많이 가지고 있고 현수는 수빈이보다 4개 더 적게 가지고 있습니다. 지우개를 가장 적게 가지고 있는 사람은 누구입니까?,"a = 12
b = 2
c = 4
dicts = {'명진': a, '수빈': a + b, '현수': a + b - c}
y = min(dicts, key=dicts.get)
print(y)",명진,1240.0,1240.0
1553,1,"리본 2 미터 를 똑같이 16 조각으로 나누어 그중 인혜가 9 조각, 현서가 6 조각을 사용했습니다. 둘이 사용한 리본의 길이의 곱을 구하시오.","a = 2 / 16
b = 9
c = 6
y = (a * b) * (a * c)
print(y)",1.80,1553.0,1553.0
1370,1,선형이의 몸무게는 22.9kg이고 언니의  몸무게는 선형이의  몸무게에  1.3배입니다. 언니의 몸무게는 몇 kg일까요?,"a = 22.9
b = 1.3
y = a * b
print(y)",48.96,1370.0,1370.0
2407,8,세로가 16미터이고 가로가 세로의 27 배인 직사각형 모양의 밭의 절반에 사과를 심었다 면 사과를 심은 밭의 넓이는 몇 제곱미터입니까?,"a = 16
b = 27
y = a * (a * b) / 2
print(y)",2000,2407.0,2407.0
2112,3,"숫자 카드 2, 4, 0, 2, 8, 7를 한 번만 사용하여 만들 수 있는 가장 큰 수는 얼마입니까?","a = [2, 4, 0, 2, 8, 7]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",865320,2112.0,2112.0
2363,8,세로가 가로의 1배인 직사각형의 가로가 22cm라고 합니다. 이 직사각형의 둘레는 몇 cm인지 구하시오.,"a = 22
b = a * 1
y = (a + b) * 2
print(y)",176,2363.0,2363.0
666,8,한 변이 26cm 인 정사각형 모양의 책의 둘레를 구하시오.,"a = 26
b = 4
y = a * b
print(y)",128,666.0,666.0
2629,1,한 묶음에 6개 들어있는 과자가 5묶음 있습니다. 과자의 개 수는 총 몇 개일까요?,"a = 6
b = 5
y = a * b
print(a * b)",48,2629.0,2629.0
193,6,어떤 수에 3을 곱해야 할 것을 실수로 6을 뺐더니 86이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 3
b = 6
c = 86
y = (c + b) * a
print(y)",324,193.0,193.0
1953,1,"집에서 학교까지는 2577미터이고, 학교에서 소방서까지는 4948미터라면, 집에서 소방서까지는 몇 미터입니까?","a = 2577
b = 4948
y = a + b
print(y)",5222,1953.0,1953.0
2034,8,한 변의 길이가 13cm인 정사각형의 각 변의 가운데를 이어 그린 마름모의 넓이를 구하세요.,"a = 13
y = a * a / 2
print(y)",72,2034.0,2034.0
2235,5,"두 수A,B가 있습니다. 두 수A,B의 합은 23이고 큰 수를 작은 수로 나누면 몫이 2입니다. 두 수의 차를 구하시오.","a = 23
b = 2
y = abs((a / (b + 1))*b - a / (b + 1))
print(y)",8.0,2235.0,2235.0
1260,1,"마차는 바퀴 수에 따라서 바퀴가 1개이면 이륜마차, 바퀴가 2개이면 사륜마차라고 합니다. 이륜마차가 34대, 사륜마차가 4대 있습니다. 이륜마차의 총 바퀴 수는 사륜마차의 총 바퀴 수보다 몇 개 더 많을까요?","a = 1
b = 2
c = 34
d = 4
y = (a * c) - (b * d)
print(y)",10,1260.0,1260.0
1461,1,한 번에 승객이 309명 탈 수 있는 열차를 서울에서 전주까지 하루에 1번 운행합니다. 열차를 타고 서울에서 전주까지 갈 수 있는 승객은 최대 몇 명일까?,"a = 309
b = 1
y = a * b
print(y)",504,1461.0,1461.0
200,1,다정이네 반 학생들이 지난 한 주동안 동전 모으기 운동을 했습니다. 901원짜리 동전을 243개 모았다면 다정이네 반 학생들은 총 얼마를 모았을까요?,"a = 901
b = 243
y = a * b
print(y)",57500,200.0,200.0
600,1,"밀가루가 10kg있었습니다. 빵을 만드는 데 밀가루의 1/4을 사용했다면, 얼마나 밀가루를 사용한건지 구하시오.","a = 10
b = 1/4
y = a * b
print(y)",2.50,600.0,600.0
2313,1,"쿠키 17개와 머핀 42개를 최대한 많은 모둠에게 남김없이 똑같이 나누어 주려고 한다면, 몇 모둠에 나눠줄 수 있나요?","import math

a = 17
b = 42
y = math.gcd(a, b)
print(y)",12,2313.0,2313.0
308,6,어떤 수에서 44을 뺐더니 42이 되었습니다. 어떤 수는 몇 이였을까요?,"a = 44
b = 42
y = a + b
print(y)",106,308.0,308.0
674,1,"가을운동회가 열렸습니다. 청군이 365명, 홍군이 426명일 때 청군과 홍군은 모두 몇 명인지 구하시오.","a = 365
b = 426
y = a + b
print(y)",685,674.0,674.0
2490,1,양배추 988개를 한 상자에 11개씩 담아서 팔려고 합니다. 양배추는 모두 몇 상자를 팔 수 있을까요?,"a = 988
b = 11
y = a // b
print(y)",30,2490.0,2490.0
1654,1,쿠폰 16장을 모으면 치킨 1마리로 바꿀 수 있습니다. 미주는 치킨 1마리로 바꿨고 재석이는 미주보다 1마리 더 바꾸었습니다. 재석이가 치킨으로 바꾼 쿠폰은 몇 장입니까?,"a = 16
b = 1
c = 1
y = a * (b + c)
print(y)",45,1654.0,1654.0
1400,6,어떤 수에 6를 곱해야 할 것을 실수로 2을 더하였더니 32이 되었습니다. 바르게 계산해보시오.,"a = 6
b = 2
c = 32
y = (c - b) * a
print(y)",70,1400.0,1400.0
1319,3,"4장의 수 카드 2, 5, 7, 6 가 있습니다. 이중에서 2장을 뽑아 만들 수 있는 A.B 형태의  소수 중에서 가장 큰 수와 가장 작은 수의 차를 구하세요","from itertools import permutations

a = ['2', '5', '7', '6']
b = 2
c = int(max(map(''.join, permutations(a, b)))) / 10
d = int(min(map(''.join, permutations(a, b)))) / 10
y = c - d
print(y)",5.10,1319.0,1319.0
324,1,"어떤 병에 물을 컵 A로 가득 채우려면 27 번, 컵 B로 가득 채우려면 2 번 부어야 합니다. 컵 B의 컵 A의 몇 배 만큼 큽니까?","a = 27
b = 2
y = a / b
print(y)",16,324.0,324.0
1769,4,"세 숫자 2/24, 6/11, 3/8 의 크기를 비교하여 기장 큰 숫자를 소수로 적으시오","a = [2/24, 6/11, 3/8]
y = max(a)
print(y)",0.80,1769.0,1769.0
1007,8,세 변의 길이가 같은 삼각형의 한변의 길이는 9cm입니다. 이 삼각형의 세 변의 길이의 합은 몇cm 입니까?,"a = 3
b = 9
y = a * b
print(y)",21,1007.0,1007.0
1121,8,길이가 113 cm 인 철사로 만들 수 있는 가장 큰 정사각형의 한 변의 길이는 몇 cm 입니까?,"a = 113
b = 4
y = a / b
print(y)",25,1121.0,1121.0
1840,4,"숫자 4408, 9502, 9658중에서, 가장 큰 수는 무엇인가요?","a = [4408, 9502, 9658]
y = max(a)
print(y)",3773,1840.0,1840.0
1916,1,상민이는 문구점에서 준비물을 사고 천 원짜리 지폐 6장과 100원짜리 동전 8개를 냈습니다. 상민이가 산 준비물은 모두 얼마인지 구해 보세요.,"a = 1000
b = 6
c = 100
d = 8
y = (a * b) + (c * d)
print(y)",7500,1916.0,1916.0
2065,4,어떤 수는 59의 약수이면서 5의 배수가 아닙니다. 조건을 만족하는 어떤 수는 모두 몇 개 일까요?,"a = 59
b = 5
y = 0
for i in range(1, a + 1):
    if a % i == 0 and i % 5 != 0:
        y += 1
print(y)",2,2065.0,2065.0
1622,7,주현이는 김밥의 4/13를 먹었고 유현이는 주현이도 같은 크기의 김밥의 0.96 을 먹었습니다. 누가 김밥을 더 많이 먹었습니까?,"a = 4 / 13
b = 0.96
dicts = {'주현': a, '유현': b}
y = max(dicts, key=dicts.get)
print(y)",유현,1622.0,1622.0
1222,1,민화가 가진 테이프의 길이는 1 m 61 cm이고 석우가 가진 테이프의 길이는 2 m 90 cm입니다. 민화와 석우가 가진 테이프 길이의 합은 몇 cm일까요?,"a = (1 * 100) + 61
b = (2 * 100) + 90
y = a + b
print(y)",475,1222.0,1222.0
331,4,"분수 1/4, 4/7, 2/27, 4/17가 있습니다. 이 중 가장 큰 수를 소수점 둘째자리까지 표기하세요.","a = [1 / 4, 4 / 7, 2 / 27, 4 / 17]
y = max(a)
print(""{:.2f}"".format(y))",0.69,331.0,331.0
39,1,"빨간색 끈의 길이는 4.8m이고 초록색 끈의 길이는 3.6m입니다. 빨간색 끈의 길이는 초록색 끈의 길이의 몇 배인지 구하고, 반올림하여 소수 둘째 자리까지 나타내시오..","a = 4.8
b = 3.6
y = a / b
print(""{:.2f}"".format(y))",1.91,39.0,39.0
814,1,민수는 8745원이 있습니다. 서점에 가서 7800원 짜리 동화책을 산다면 민수에게 남는 돈은 얼마인가요?,"a = 8745
b = 7800
y = a - b
print(y)",1200,814.0,814.0
1098,1,민정이는 빨간색 테이프를 1m 21cm씩 겹치지 않게 여섯 번 이어 붙였습니다. 붙인 테이프의 길이는 몇 cm인지 구하여보세요.,"a = (1 * 100) + 21
b = 6
y = a * b
print(y)",720,1098.0,1098.0
623,1,"구슬이 한 봉지에 23개씩 들어 있을 때, 2 봉지에 있는 구슬은 총 몇 개입니까?","a = 23
b = 2
y = a * b
print(y)",60,623.0,623.0
22,1,금 네 돈의 무게는 18.5g입니다. 금 한 돈의 무게는 몇 g인지 구하시오.,"a = 4
b = 18.5
y = b / a
print(y)",5.62,22.0,22.0
2515,8,"밑변이 9센티미터, 높이가 7센티미터인 평행사변형이 있습니다. 이 평행사변형의 넓이를 구하세요.","a = 9
b = 7
y = a * b
print(y)",36,2515.0,2515.0
1682,4,"수 카드 25, 57, 12 중에서 가장 큰 수와 가장 작은 수의 차를 구하시오.","a = [25, 57, 12]
y = max(a) - min(a)
print(y)",39,1682.0,1682.0
1819,3,"4장의 숫자 카드 3, 5, 6, 8 에서 2장을 한 번씩만 사용하여 두 자리 수를 만드려고 합니다. 이중, 가장 큰 수와 가장 작은 수의 곱을 구해보시오.","from itertools import permutations

a = ['3', '5', '6' , '8']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c * d
print(y)",3010,1819.0,1819.0
2354,6,어떤 수에서 23을 빼야 하는데 잘못하여 89를 뺐더니 186이 되었습니다. 바르게 계산한 결과를 구하시오.,"a = 23
b = 89
c = 186
y = (c + b) - a
print(y)",148,2354.0,2354.0
726,1,도서관의 책의 4/10인 379권을 학생들이 빌려 갔습니다. 도서관에는 총 몇권의 책이 있을까요?,"a = 4/10
b = 379
y = b / a
print(y)",1000,726.0,726.0
802,4,343의 약수의 개수를 구해 보세요.,"a = 343
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",8,802.0,802.0
445,1,식당에 한 테이블엔 의자가 3개씩 있습니다. 이 식당의 식탁이 11개일 때 의자는 총 몇 개인가요?,"a = 3
b = 11
y = a * b
print(y)",80,445.0,445.0
361,5,두 자리 수 A2을 5로 곱하면 60이라고합니다. A는 얼마일까요?,"a = 60
b = 5
c = a / b
y = int(str(c)[0])
print(y)",1,361.0,361.0
1683,3,"숫자 카드 1, 3, 4가 있습니다. 카드를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구해 보시오.","from itertools import permutations

a = ['1', '3', '4']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",1110,1683.0,1683.0
126,3,"4 장의 수 카드 2, 3, 7, 9 가 있습니다. 카드를 3 장을 골라 한 번씩만 사용하여 만들 수 있는 가장 큰 세 자리 수와 남은 수 카드의 수의 곱은 얼마입니까?","from itertools import permutations

a = ['2', '3', '7', '9']
b = 3
c = list(map(''.join, permutations(a, b)))
d = max(c)
for i in d:
    a.remove(i)
e = a[0]
y = int(d) * int(e)
print(y)",1946,126.0,126.0
2662,1,송미네 농장에 있는 말와 소의 다리 수를 세어 보니 모두 520개였습니다. 말이 30마리라면 소는 몇 마리인가요?,"a = 520
b = 30
c = 4
d = 4
y = (a - b * c) // d
print(y)",36,2662.0,2662.0
781,8,네 변의 길이의 합이 86센티미터인 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 센티미터입니까?,"a = 86
b = 4
y = a / b
print(y)",20,781.0,781.0
28,5,40을 어떤 수로 나누었더니 7로 나누어 떨어졌습니다. 어떤 수는 얼마인지 구하시오. ,"a = 40
b = 7
y = a / b
print(y)",4,28.0,28.0
557,1,한 상자에 배가 80개 들어 있습니다. 3상자에 들어 있는 배는 몇 개입니까?,"a = 80
b = 3
y = a * b
print(y)",120,557.0,557.0
1844,8,둘레가 60cm인 정사각형 안에 그릴 수 있는 가장 큰 원의 넓이는 몇 cm²인지 구하시오? (원주율: 1.27),"a = 60
b = 4
c = a / b
d = 1.27
y = (c / 2) ** 2 * d
print(y)",176.62,1844.0,1844.0
1846,6,46에 어떤 수를 곱하였더니 856이 되었다고 합니다. 어떤 수를 9로 나눈 몫은 얼마일까요?,"a = 46
b = 856
c = 9
d = b / a
y = d // c
print(y)",4,1846.0,1846.0
2176,1,무게가 같은 참외 1통을 담은 상자의 무게는 10kg입니다. 빈 상자의 무게가 0.6kg일 때 멜론 한 통의 무게는 몇 kg일까요?,"a = 1
b = 10
c = 0.6
y = (b - c) / a
print(y)",3.88,2176.0,2176.0
2501,8,"가로가 17cm, 세로가 3cm인 직사각형이 있습니다. 이 직사각형의 네 변 길이의 합은 세로 길이의 몇 배인가요?","a = 17
b = 3
y = (a + b) * 2 / b
print(y)",10,2501.0,2501.0
840,1,"어떤 의류 회사의 매출액은 1년에 5600원씩 늘어난다고 합니다. 이 회사의 2776년 매출액이 8640원일 때, 2828년의 매출액은 얼마가 되겠습니까?","a = 8640
b = 5600
c = 2828
d = 2776
e = c - d
y = a + b * e
print(y)
",26640,840.0,840.0
2703,1,"강가에 백조 6마리가 있었는데, 잠시 후에 백조 3마리가 강가 밖으로 나갔습니다. 강가에 남아 있는 백조는 몇 마리일까요?","a = 6
b = 3
y = a - b
print(y)",4,2703.0,2703.0
2201,2,"학생들이 키가 작은 순서대로 줄을 서있다. 승철이의 키는 열 다섯번째로 작고, 동현의 키는 열 세번째로 작다. 대건이의 키는 동현이보다 작고 승철이보다 크다면 대건이는 몇 번째에 서 있나요?","a = 15
b = 13
y = (a + b) // 2
print(y)",14,2201.0,2201.0
1785,3,1부터 3까지의 수를 하나씩 사용하여 가장 작은 수를 만들어 보시오.,"a = [1, 2, 3, 3]
a.sort(reverse=False)
b = list(map(str, a))
y = """".join(b)
print(y)",1234,1785.0,1785.0
2809,1,연필 1타는 12자루입니다. 호준이는 문구점에서 연필을 5타 샀습니다. 호준이가 산 연필은 모두 몇 자루인지 계산해보시오.,"a = 12
b = 5
y = a * b
print(y)",48,2809.0,2809.0
1157,1,"도로의 양쪽에 6미터 간격으로 처음부터 끝까지 가로수 16그루를 심었다면, 가로수를 심은 도로의 길이는 몇 미터 일까요? (단, 가로수의 두께는 생각하지 않습니다.)","a = 2
b = 6
c = 16
y = (c // a - 1) * b
print(y)",55,1157.0,1157.0
2143,4,"숫자 56, 9, 58 가 있습니다. 이중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","a = [56, 9, 58]
b = max(a)
c = min(a)
y = b // c
print(y)",11,2143.0,2143.0
1177,5,두 식 A + 1/8 = 38/61와 A + B = 3/8을 만족하는 B 소수로 나타내시오.,"a = 1 / 8
b = 38 / 61
c = 3 / 8
y = c + a - b
print(y)",0.23,1177.0,1177.0
1854,3,"1장의 숫자 카드 1, 3, 8, 6를 한 번씩만 사용하여 만든 가장 큰 네자리 수를 반올림하여 백의 자리까지 나타내면 얼마입니까?","from itertools import permutations

a = ['1', '1', '8', '6']
b = int(max(map(''.join, permutations(a, 3))))
y = round(b, -2)
print(y)",8600,1854.0,1854.0
368,6,7에 어떤수를 곱해야 할 것을 잘못하여 5에 어떤수를 곱했더니 22가 되었습니다. 바르게 계산하면 얼마인지 구하세요.,"a = 7
b = 5
c = 22
y = (c / b) * a
print(y)",28,368.0,368.0
396,1,"어느 공장에 연필이 17170자루씩 7상자, 1202자루씩 2상자, 100자루씩 1상자, 10자루씩 9상자가 있다면, 이 공장에 있는 연필은 모두 몇 자루인가요?","a = 17170 * 7
b = 1202 * 2
c = 100 * 1
d = 10 * 9
y = a + b + c + d
print(y)",63180,396.0,396.0
2636,8,"가로가 세로의 1/3배인 직사각형의 가로가 1.13m 일 때, 넓이는 몇 제곱미터인지 소수점 둘째자리까지 구하시오","a = 1/3
b = 4
c = 1.13
y = c * (c / a)
print('%.2f' %y)",4.54,2636.0,2636.0
1321,8,둘레가 81cm 인 정구각형의 한 변은 몇 cm 입니까?,"a = 81
b = 9
y = a / b
print(y)",9,1321.0,1321.0
354,6,어떤 수는 56의 3/4입니다. 어떤 수와 37/2의 곱은 얼마입니까?,"a = 56
b = 3 / 4 
c = 37 / 2
y = a * b * c
print(y)",51,354.0,354.0
458,1,"은영이의 키는 1 m 99 cm 이고, 미선이의 키는 은영이 보다 22cm 더 크다고 한다면, 미선이의 키는 몇 m 인 지 소수로 나타내시오.","a = 1.99
b = 22
c = 0.01
d = b * c
y = a + d
print(y)",1.68,458.0,458.0
395,8,"가로가 세로의 8배인 직사각형의 가로가 0.33m 일 때, 넓이는 몇 제곱미터인지 소수점 둘째자리까지 구하시오","a = 8
b = 4
c = 0.33
y = c * (c / a)
print(""{:.2f}"".format(y))",0.02,395.0,395.0
643,8,"어느 직사각형의 가로와 세로의 비는 7:7입니다. 이 직사각형의 둘레가 34cm라면, 가로는 몇 cm인가요?","a = 7
b = 7
c = 34
y = (c / 2) / (a + b) * a
print(y)",5,643.0,643.0
